short_name,number_of_orders,African,Alcohol,Bakery,Barbecue,Beef,Breakfast & Brunch,Bubble Tea,Burgers,Butcher,Canadian,Caribbean,Chicken,Chinese,Coffee/Tea,Convenience,Desserts,Ethiopian,Fast food,Filipino,French,Fries,German,Gluten Free,Halal,Haute Cuisine,Healthy,Hot Dogs & Sausages,Indian,Italian,Japanese,Korean,Kosher,Lamb,Latin American,Mediterranean,Mexican,Middle Eastern,Noodles,Pet Food,Pizza,Popcorn,Pork,Pub food,Rice,Sandwiches & Subs,Seafood,Soup,Spanish,Steakhouse,Sushi,Tacos,Thai,Vegetarian,Vietnamese
pop'n pizza,164,0.0,0.0,0.0,0.0,0.02247191011235955,0.007022471910112359,0.0,0.0,0.0,0.042134831460674156,0.0,0.011235955056179775,0.0,0.004213483146067416,0.0,0.0014044943820224719,0.0,0.02247191011235955,0.0,0.0014044943820224719,0.0014044943820224719,0.0,0.0,0.0,0.0,0.014044943820224719,0.0,0.47191011235955055,0.016853932584269662,0.0,0.0,0.0,0.0,0.0,0.008426966292134831,0.0014044943820224719,0.04915730337078652,0.0,0.0,0.23174157303370788,0.0,0.047752808988764044,0.0351123595505618,0.0,0.0,0.0,0.0,0.0,0.004213483146067416,0.0,0.0,0.0,0.0056179775280898875,0.0
popeyes louisiana kitchen,23947,0.0,0.0008966244725738397,0.15447257383966245,0.005559071729957806,0.0,0.0,0.0,0.0,0.013428270042194093,0.004451476793248945,0.0,0.2856118143459916,0.0,0.09248945147679324,0.0,0.00520042194092827,0.0,0.210042194092827,0.0,0.002890295358649789,0.01891350210970464,0.0,0.0,0.0,0.0,0.00022151898734177215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016856540084388187,0.0,0.04028481012658228,0.003438818565400844,0.11760548523206751,0.027637130801687764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
popping dragon tea house,5,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
popular pizza,459,0.0,0.0,0.002675227394328518,0.003745318352059925,0.0,0.027287319422150885,0.0,0.0,0.0,0.009630818619582664,0.0,0.08614232209737828,0.0,0.0,0.0,0.012306046013911182,0.0,0.010165864098448368,0.0,0.0,0.006955591225254147,0.0,0.0,0.0,0.0,0.0005350454788657035,0.0,0.10807918673087212,0.38469769930444087,0.0,0.0,0.0,0.0,0.0,0.001070090957731407,0.003745318352059925,0.0,0.0,0.0005350454788657035,0.26324237560192615,0.0,0.0,0.05029427501337614,0.0,0.001070090957731407,0.0016051364365971107,0.0,0.0,0.0,0.0,0.0,0.0,0.026217228464419477,0.0
potato corner,113,0.0,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13654618473895583,0.0,0.008032128514056224,0.0,0.0,0.0,0.0321285140562249,0.0,0.0,0.7590361445783133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poutine house and burgers,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poutine shack,229,0.0,0.0,0.04604051565377532,0.0,0.0,0.0,0.0,0.0,0.0,0.58195211786372,0.0,0.04604051565377532,0.0,0.007366482504604052,0.0,0.1289134438305709,0.0,0.0,0.0,0.009208103130755065,0.009208103130755065,0.0,0.0,0.0,0.0,0.0570902394106814,0.0,0.0,0.01289134438305709,0.0,0.0,0.0,0.0,0.0,0.01841620626151013,0.01289134438305709,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.03130755064456722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03314917127071823,0.0
poutini's,107,0.0,0.004975124378109453,0.12437810945273632,0.05970149253731343,0.0,0.07960199004975124,0.0,0.0,0.0,0.09950248756218906,0.0,0.25870646766169153,0.004975124378109453,0.004975124378109453,0.0,0.06965174129353234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.12935323383084577,0.0,0.0,0.0,0.03980099502487562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0
pow pizza,641,0.0,0.0,0.0,0.0,0.0,0.03229813664596273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006211180124223603,0.0,0.018633540372670808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06645962732919254,0.05093167701863354,0.0,0.013043478260869565,0.1186335403726708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5167701863354037,0.0,0.15031055900621118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03229813664596273,0.0
pow pizza brentwood,489,0.0,0.0,0.0028462998102466793,0.0,0.0,0.021821631878557873,0.0,0.0,0.0004743833017077799,0.0,0.0,0.0,0.0,0.0,0.0,0.012333965844402278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015180265654648957,0.03747628083491461,0.0,0.0,0.47438330170777987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387096774193548,0.0,0.07495256166982922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021821631878557873,0.0
pow pizza renfrew,506,0.0,0.0,0.0,0.0,0.0,0.0199501246882793,0.0,0.0,0.0,0.0,0.0,0.004488778054862843,0.0,0.0,0.0,0.012468827930174564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00798004987531172,0.03890274314214464,0.0,0.0,0.4718204488778055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000997506234413965,0.0,0.0,0.3351620947630923,0.0,0.08379052369077307,0.004488778054862843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199501246882793,0.0
prairie dog brewing,524,0.0,0.0030211480362537764,0.008056394763343404,0.022155085599194362,0.011077542799597181,0.0,0.0,0.12185297079556898,0.0,0.09667673716012085,0.0,0.06747230614300101,0.0,0.013091641490433032,0.0,0.004028197381671702,0.0,0.008056394763343404,0.0,0.0,0.028197381671701913,0.0,0.0010070493454179255,0.0,0.0,0.09365558912386707,0.054380664652567974,0.007049345417925478,0.017119838872104734,0.0,0.0,0.0,0.0,0.0,0.0,0.004028197381671702,0.0030211480362537764,0.0,0.035246727089627394,0.0,0.0,0.19939577039274925,0.032225579053373615,0.0,0.16515609264853978,0.0,0.0,0.0,0.0,0.0,0.004028197381671702,0.0,0.0,0.0
prairie donair,1002,0.0,0.0,0.006128953174797744,0.001225790634959549,0.04094140720764893,0.0,0.0,0.00024515812699190976,0.007845060063741112,0.047560676636430495,0.0,0.04805099289041432,0.0,0.04094140720764893,0.0,0.004167688158862467,0.0,0.09732777641578819,0.0,0.0,0.013728855111546949,0.0,0.0,0.0,0.0,0.026231919588134346,0.0004903162539838195,0.017406227016425593,0.0,0.0,0.0,0.0,0.017161068889433684,0.0,0.03358666339789164,0.008580534444716842,0.5312576611914684,0.0,0.0,0.005883795047805835,0.0,0.0007354743809757293,0.012748222603579308,0.020348124540328513,0.0,0.0,0.0,0.0,0.017406227016425593,0.0,0.0,0.0,0.0,0.0
prairie donair (shawarma),109,0.0,0.0,0.0,0.0029585798816568047,0.008875739644970414,0.0,0.0,0.0,0.020710059171597635,0.05029585798816568,0.0,0.07396449704142012,0.0,0.08875739644970414,0.0,0.01775147928994083,0.0,0.09763313609467456,0.0,0.0,0.04142011834319527,0.0,0.0,0.0,0.0,0.06804733727810651,0.0,0.014792899408284023,0.0,0.0,0.0,0.0,0.023668639053254437,0.0,0.038461538461538464,0.029585798816568046,0.35798816568047337,0.0,0.0,0.0,0.0,0.0,0.0,0.04437869822485207,0.0,0.0,0.0,0.0,0.020710059171597635,0.0,0.0,0.0,0.0,0.0
prairie donair west calgary,311,0.0,0.0,0.0,0.0033003300330033004,0.05198019801980198,0.0,0.0,0.0,0.0033003300330033004,0.04455445544554455,0.0,0.05115511551155116,0.0,0.03052805280528053,0.0,0.0033003300330033004,0.0,0.06105610561056106,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0,0.041254125412541254,0.0,0.006600660066006601,0.0016501650165016502,0.0,0.0,0.0,0.019801980198019802,0.0,0.10478547854785479,0.0033003300330033004,0.5387788778877888,0.0,0.0,0.0,0.0,0.0,0.0,0.020627062706270627,0.0,0.0,0.0,0.0,0.010726072607260726,0.0,0.0,0.0,0.0,0.0
prairie wine & spirits,54,0.0,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pranzo italiano,23,0.0,0.0,0.04807692307692308,0.0,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.019230769230769232,0.0,0.5384615384615384,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.14423076923076922,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier liquor,271,0.0,0.7282051282051282,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.046153846153846156,0.03076923076923077,0.0,0.0,0.0,0.11794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier wine & spirits,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
presotea,180,0.0,0.0,0.0,0.0,0.0,0.0,0.3244444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2311111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
press'd sandwich shop,520,0.0,0.0,0.0,0.08394160583941605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267639902676399,0.0,0.0072992700729927005,0.0,0.10827250608272507,0.0,0.21654501216545013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19343065693430658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.0,0.0,0.0,0.0,0.0,0.0,0.09002433090024331,0.09124087591240876,0.12165450121654502,0.0,0.0,0.0,0.0,0.03527980535279805,0.0036496350364963502,0.0
prestige worldfry,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0
presto pizza,591,0.0,0.0,0.030642504118616146,0.008237232289950576,0.006260296540362438,0.012520593080724876,0.0,0.005271828665568369,0.0,0.008237232289950576,0.0,0.014827018121911038,0.0,0.006589785831960461,0.0,0.023064250411861616,0.0,0.0,0.0,0.0,0.004612850082372323,0.0,0.0,0.0,0.0,0.022405271828665568,0.0,0.0042833607907743,0.5410214168039539,0.0,0.0,0.0,0.0,0.0,0.008237232289950576,0.0019769357495881385,0.007907742998352554,0.0,0.0,0.15387149917627677,0.0,0.014497528830313015,0.10214168039538715,0.0,0.0013179571663920922,0.005930807248764415,0.0,0.0,0.006589785831960461,0.0,0.0,0.0,0.009555189456342669,0.0
prestopie pizzeria,263,0.0,0.0,0.0,0.026442307692307692,0.005608974358974359,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.03365384615384615,0.0,0.0,0.0,0.05048076923076923,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017628205128205128,0.0,0.0,0.5048076923076923,0.0,0.0,0.0,0.0,0.0,0.005608974358974359,0.0,0.0,0.0,0.0,0.3213141025641026,0.0,0.0,0.024839743589743588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primo yyc pizza & pasta,158,0.0,0.007032348804500703,0.04360056258790436,0.0,0.0,0.05485232067510549,0.0,0.0,0.0014064697609001407,0.0,0.0,0.02812939521800281,0.0,0.0,0.0,0.035161744022503515,0.0,0.0,0.0,0.0014064697609001407,0.026722925457102673,0.0,0.0,0.0,0.0,0.02812939521800281,0.015471167369901548,0.0014064697609001407,0.6315049226441631,0.0,0.0,0.0,0.0,0.0,0.004219409282700422,0.0,0.0,0.0,0.007032348804500703,0.07172995780590717,0.0,0.01828410689170183,0.0,0.0,0.004219409282700422,0.014064697609001406,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,0.0014064697609001407,0.0
pubblico italian kitchen,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.20930232558139536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,0.0,0.2558139534883721,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pudina indian restaurant,37,0.0,0.0,0.0,0.0,0.027624309392265192,0.0,0.0,0.0,0.0055248618784530384,0.0,0.0,0.17679558011049723,0.0,0.03867403314917127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795580110497238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011049723756906077,0.0,0.0,0.0,0.0,0.0,0.03867403314917127,0.0,0.022099447513812154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulcinella,544,0.0,0.0,0.02478929102627665,0.0009915716410510659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005453644025780862,0.0,0.024293505205751114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03024293505205751,0.001487357461576599,0.0,0.6658403569657908,0.002974714923153198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017352503718393655,0.19732275656916212,0.0,0.0,0.0,0.0,0.0,0.029251363411006447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulcinella americano,48,0.0,0.0,0.017964071856287425,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05389221556886228,0.0,0.0,0.562874251497006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23952095808383234,0.0,0.10778443113772455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulcinella pizza,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punjaabi indian cuisine,437,0.0,0.0,0.0,0.0,0.0,0.01197982345523329,0.0,0.0,0.0,0.0,0.0,0.1021437578814628,0.006305170239596469,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712484237074401,0.0,0.71437578814628,0.0,0.0,0.0,0.0,0.0037831021437578815,0.0,0.0,0.0006305170239596469,0.0,0.019546027742749054,0.0,0.0,0.0,0.0,0.0,0.0308953341740227,0.0,0.014501891551071878,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punjabi chulha,870,0.0,0.0,0.0007476635514018691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06018691588785047,0.0,0.007476635514018692,0.0,0.00485981308411215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08859813084112149,0.0,0.8041121495327103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020934579439252338,0.0,0.012710280373831775,0.0,0.0,0.0,0.0,0.0,0.0,0.00037383177570093456,0.0
punjabi chulha restaurant & sweets redstone skyview,621,0.0,0.0,0.0,0.0,0.0,0.0030042918454935624,0.0,0.0,0.0,0.0,0.0,0.10815450643776824,0.0,0.0034334763948497852,0.0,0.009012875536480686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536480686695279,0.0,0.7527896995708154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407725321888412,0.0,0.024892703862660945,0.0,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
punjabi dhaba restaurant & sweets,62,0.0,0.0,0.0047169811320754715,0.0,0.009433962264150943,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.04716981132075472,0.0,0.009433962264150943,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.8349056603773585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014150943396226415,0.0,0.0,0.0,0.0,0.009433962264150943,0.0047169811320754715,0.0,0.02358490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punjabi spice kitchen,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.03958333333333333,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punjabi sweet house & restaurant,330,0.0,0.0,0.0,0.0,0.0,0.012711864406779662,0.0,0.0,0.0,0.0,0.0,0.06567796610169492,0.0,0.012711864406779662,0.0,0.005296610169491525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048728813559322,0.0,0.736228813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011652542372881356,0.0,0.0,0.0,0.0,0.0,0.025423728813559324,0.0,0.012711864406779662,0.0,0.0,0.0,0.0,0.0,0.0,0.012711864406779662,0.0
pure contemporary vietnamese kitchen + bar,692,0.0,0.0015086206896551724,0.10646551724137931,0.05301724137931035,0.008189655172413794,0.0,0.00021551724137931034,0.0,0.0,0.0,0.0,0.054741379310344826,0.0,0.004094827586206897,0.0,0.0004310344827586207,0.0,0.0,0.0,0.010560344827586207,0.0,0.0,0.0,0.0,0.0,0.039655172413793106,0.0,0.0,0.0,0.0,0.015732758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.061206896551724135,0.0,0.0,0.0,0.0875,0.014008620689655173,0.05387931034482758,0.0,0.014655172413793103,0.007974137931034483,0.0,0.0,0.0,0.0,0.0,0.01896551724137931,0.44719827586206895
pure street food,17,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12162162162162163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.527027027027027
pure vietnamese street food,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
purple perk,498,0.0,0.0,0.1160275319567355,0.00983284169124877,0.018682399213372666,0.08849557522123894,0.0,0.025565388397246803,0.0,0.014749262536873156,0.0,0.05309734513274336,0.0,0.2753195673549656,0.0,0.07964601769911504,0.0,0.004916420845624385,0.0,0.003933136676499509,0.0,0.0,0.0,0.0,0.0,0.038348082595870206,0.0,0.03736479842674533,0.015732546705998034,0.0,0.0,0.0,0.0,0.0,0.02753195673549656,0.00983284169124877,0.0,0.0,0.0,0.0,0.0,0.01671583087512291,0.01671583087512291,0.012782694198623401,0.1111111111111111,0.0,0.0,0.0,0.018682399213372666,0.0,0.0,0.0,0.004916420845624385,0.0
purrtea,2791,0.0,0.0,0.001250868658790827,0.0,0.0,0.06170952050034746,0.0985406532314107,0.0,0.07616400277970813,0.0,0.0,0.07769284225156359,0.02098679638637943,0.28394718554551773,0.0,0.046560111188325225,0.0,0.0,0.0,0.009173036831132731,0.03460736622654621,0.0,0.0,0.0,0.0,0.1891591382904795,0.0,0.013481584433634468,0.0,0.012091730368311328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014593467685892982,0.0236275191104934,0.006671299513551077,0.0,0.005837387074357193,0.0,0.0,0.0,0.0,0.0,0.008895066018068103,0.015010423905489923,0.0
puspa,31,0.0,0.0,0.0,0.0,0.021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.13596491228070176,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03070175438596491,0.0,0.6228070175438597,0.0,0.0,0.0,0.0,0.03070175438596491,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.09210526315789473,0.0,0.03508771929824561,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0
puspa restaurant,199,0.0,0.0,0.0,0.0,0.026041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.13839285714285715,0.0,0.00744047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03273809523809524,0.0,0.6376488095238095,0.0,0.0,0.0,0.0,0.031994047619047616,0.0,0.0,0.0,0.0,0.0,0.006696428571428571,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.01636904761904762,0.00744047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pza parlour,1833,0.0,0.0005214670606640013,0.0057361376673040155,0.0,0.0,0.0,0.0,0.0010429341213280027,0.00017382235355466714,0.0,0.0,0.004171736485312011,0.0,0.0003476447071093343,0.0,0.008343472970624021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06483573787589084,0.0,0.0,0.8296540935164262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02833304362941074,0.023813662436989395,0.0,0.0,0.0,0.0,0.0,0.01686076829480271,0.0,0.0,0.0,0.0,0.0,0.0,0.016165478880584044,0.0
qdoba mexican eats,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
qiao tea cafe,281,0.0,0.0,0.0,0.0,0.0,0.07010309278350516,0.18969072164948453,0.0,0.07835051546391752,0.002061855670103093,0.0,0.1134020618556701,0.0,0.2515463917525773,0.0,0.07422680412371134,0.0,0.0,0.0,0.0,0.02268041237113402,0.0,0.0,0.0,0.0,0.04536082474226804,0.0,0.02268041237113402,0.0,0.05154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002061855670103093,0.024742268041237112,0.0,0.0,0.012371134020618556,0.0,0.0,0.0,0.0,0.0,0.024742268041237112,0.01443298969072165,0.0
qila organic restaurant,10,0.0,0.0,0.0,0.0,0.07272727272727272,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.509090909090909,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0
quechivo salvadoran street food,385,0.0,0.0,0.0,0.0,0.0,0.020354563361785948,0.0,0.0,0.0,0.0,0.0,0.12409717662508207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04267892317793828,0.0,0.0,0.0,0.0,0.0013131976362442547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19829284307288247,0.0,0.4478003939592909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03479973736047275,0.0,0.0,0.0,0.0,0.08667104399212082,0.0,0.043992120814182537,0.0
